SampleID URINE_V2_Benzoic_acid URINE_V2_Adenosine URINE_V2_Fumaric_acid URINE_V2_Trigonelline URINE_V2_2_Oxoglutaric_acid URINE_V2_2_Furoylglycine URINE_V2_Myo_Inositol URINE_V2_Allantoin URINE_V2_Arginine URINE_V2_1_Methyladenosine URINE_V2_D_Mannose URINE_V2_D_Glucose URINE_V2_Dimethylamine URINE_V2_Formic_acid URINE_V2_Valine URINE_V2_Methionine URINE_V2_Acetic_acid URINE_V2_1_Methylnicotinamide URINE_V2_Pyruvic_acid URINE_V2_Succinic_acid URINE_V2_Glycine URINE_V2_Acetoacetic_acid URINE_V2_Creatine URINE_V2_D_Galactose URINE_V2_4_Aminobutyric_acid URINE_V2_Inosine URINE_V2_N,N_Dimethylglycine URINE_V2_D_Lactose URINE_V2_Taurine URINE_V2_2_Methylsuccinic_acid URINE_V2_Tartaric_acid URINE_V2_1_Methylhistidine URINE_V2_D_Mannitol URINE_V2_Caffeine URINE_V2_Betaine URINE_V2_Alanine URINE_V2_Imidazole URINE_V2_Guanidinoacetic_acid URINE_V2_Allopurinol_Zyloprim URINE_V2_Sarcosine URINE_V2_Lactic_acid URINE_V2_Oxaloacetic_acid URINE_V2_Acetone URINE_V2_3_Hydroxybutyric_acid URINE_V2_Proline_betaine URINE_V2_D_Mandelic_acid URINE_V2_Trimethylamine URINE_V2_Hippuric_acid URINE_V2_Citric_acid NA
x11MCx1817 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 66 39 7.071067811900001 4 12.7279220614 6 22.627416998 6.3639610307000005 5 24.041630560300003 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 11 18 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 43 1.4142135624 70.7106781187 28 1.4142135624 1.4142135624 360 240 NA
x10MCx1206 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
x20MCx2335 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 21.920310216799997 7.071067811900001 4 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 53 18 170 30.405591591 14.142135623699998 13.4350288425 5 67.8822509939 98.9949493661 33.941125497 57 10.6066017178 400 31.8198051534 4.9497474683 12 33.941125497 100 7.071067811900001 1.4142135624 34.6482322781 120 5 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 170 NA
x30MCx1786 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 18 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 40 17 1.4142135624 12.7279220614 7 22.627416998 6.3639610307000005 3.5355339059 66 18 77 30.405591591 14.142135623699998 13.4350288425 5 67.8822509939 98.9949493661 33.941125497 41 10.6066017178 127.2792206136 31.8198051534 17 16 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 45 2 70.7106781187 17.6776695297 1.4142135624 1.4142135624 220 240 NA
x20MCx3005 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 34 21.920310216799997 7.071067811900001 1.4142135624 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 44 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 6 10.6066017178 127.2792206136 31.8198051534 4.9497474683 7.071067811900001 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 29 1.4142135624 70.7106781187 140 1.4142135624 1.4142135624 330 60 NA
x20MCx3335 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 21.920310216799997 12 2 12.7279220614 90 22.627416998 6.3639610307000005 7 61 14 35.3553390593 30.405591591 14.142135623699998 13.4350288425 5 67.8822509939 98.9949493661 33.941125497 140 10.6066017178 127.2792206136 31.8198051534 7 7.071067811900001 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 34 5 70.7106781187 44 1.4142135624 1.4142135624 370 460 NA
x13MCx1789 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
x10MCx1587 7.071067811900001 275.7716446628 7 99 65.0538238692 120 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 87 32 49 7 12.7279220614 26 22.627416998 14 12 93 45 580 30.405591591 14.142135623699998 13.4350288425 10 67.8822509939 98.9949493661 33.941125497 16 10.6066017178 127.2792206136 31.8198051534 30 23 33.941125497 120 7.071067811900001 1.4142135624 34.6482322781 47 8 70.7106781187 17.6776695297 1.4142135624 1.4142135624 460 790 NA
x10MCx3110 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 46 35 7.071067811900001 4 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 24.041630560300003 9.8994949366 77 30.405591591 14.142135623699998 13.4350288425 9 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 29 54 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 28.2842712475 NA
x30MCx2911 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 21.920310216799997 7.071067811900001 2 12.7279220614 8 22.627416998 6.3639610307000005 3.5355339059 55 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 62 10.6066017178 127.2792206136 31.8198051534 4.9497474683 26 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 170 NA
x10MCx2301 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 21.920310216799997 18 5 12.7279220614 20 22.627416998 6.3639610307000005 3.5355339059 730 9.8994949366 150 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 13 55 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 17 2 70.7106781187 26 1.4142135624 1.4142135624 290 320 NA
x20MCx1455 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 79 21.920310216799997 14 5 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 75 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 7 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 26 23 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 230 270 NA
x30MCx1831 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
x30MCx2121 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 59 21.920310216799997 25 3 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 60 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 8 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 10 18 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 38 2 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 210 NA
x30MCx1911 7.071067811900001 275.7716446628 1.4142135624 79 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 7 42 21.920310216799997 7.071067811900001 1.4142135624 12.7279220614 8 22.627416998 6.3639610307000005 5 68 15 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 28 10.6066017178 127.2792206136 31.8198051534 16 18 33.941125497 70.7106781187 7.071067811900001 10 34.6482322781 49 2 70.7106781187 17.6776695297 1.4142135624 1.4142135624 300 240 NA
x20MCx2923 7.071067811900001 275.7716446628 1.4142135624 37 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 140 21.920310216799997 12 4 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 200 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 12 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 2400 31.8198051534 4.9497474683 48 33.941125497 540 7.071067811900001 1.4142135624 34.6482322781 450 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 320 NA
x10MCx3078 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 49 32 16 5 12.7279220614 6 22.627416998 6.3639610307000005 8 160 9.8994949366 100 30.405591591 14.142135623699998 13.4350288425 6 67.8822509939 98.9949493661 33.941125497 10 10.6066017178 127.2792206136 31.8198051534 9 53 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 31 2 70.7106781187 17.6776695297 1.4142135624 1.4142135624 280 650 NA
x20MCx1434 7.071067811900001 275.7716446628 1.4142135624 73 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 45 13 3 12.7279220614 8 22.627416998 6.3639610307000005 9 57 15 35.3553390593 30.405591591 14.142135623699998 13.4350288425 7 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 9 19 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 31 1.4142135624 70.7106781187 74 1.4142135624 1.4142135624 690 210 NA
x10MCx1844 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
x30MCx3240 7.071067811900001 275.7716446628 1.4142135624 50 65.0538238692 27.5771644663 3111.2698372208 18 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 21.920310216799997 20 3 12.7279220614 7 22.627416998 6.3639610307000005 3.5355339059 87 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 13 29 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 19 2 70.7106781187 17.6776695297 1.4142135624 1.4142135624 370 140 NA
x30MCx1509 7.071067811900001 275.7716446628 1.4142135624 73 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 35 37 7.071067811900001 3 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 6 24.041630560300003 9.8994949366 35.3553390593 30.405591591 22 13.4350288425 7 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 250 31.8198051534 11 36 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 46 1.4142135624 70.7106781187 80 1.4142135624 1.4142135624 460 97 NA
x20MCx3368 7.071067811900001 275.7716446628 1.4142135624 73 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 59 21.920310216799997 7.071067811900001 3 12.7279220614 12 22.627416998 6.3639610307000005 3.5355339059 40 19 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 4.9497474683 17 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 79 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 670 150 NA
x20MCx3162 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 21.920310216799997 7.071067811900001 1.4142135624 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 24.041630560300003 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 4.9497474683 7.071067811900001 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 28.2842712475 NA
x14MCx1914 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
x30MCx1796 7.071067811900001 275.7716446628 1.4142135624 83 65.0538238692 41 3111.2698372208 19 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 21.920310216799997 21 1.4142135624 12.7279220614 8 22.627416998 6.3639610307000005 7 52 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 17 67.8822509939 98.9949493661 33.941125497 28 10.6066017178 127.2792206136 31.8198051534 9 21 33.941125497 70.7106781187 7.071067811900001 2 34.6482322781 18 2 70.7106781187 17.6776695297 1.4142135624 1.4142135624 180 170 NA
x20MCx2635 7.071067811900001 275.7716446628 1.4142135624 63 65.0538238692 39 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 34 21.920310216799997 7.071067811900001 3 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 94 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 35 10.6066017178 127.2792206136 31.8198051534 8 15 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 47 1.4142135624 1.4142135624 310 360 NA
x20MCx1615 7.071067811900001 275.7716446628 1.4142135624 37 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 630 21.920310216799997 7.071067811900001 3 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 24.041630560300003 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 7 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 51 14 24 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 19 1.4142135624 70.7106781187 29 1.4142135624 1.4142135624 170 99 NA
x14MCx1747 7.071067811900001 275.7716446628 3 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 18 530.3300858899 3.5355339059 4.2426406871 44 52 23 3 12.7279220614 26 22.627416998 6.3639610307000005 23 100 22 1000 30.405591591 14.142135623699998 13.4350288425 13 67.8822509939 200 33.941125497 26 10.6066017178 127.2792206136 54 68 24 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 44 5 70.7106781187 17.6776695297 1.4142135624 1.4142135624 220 480 NA
x30MCx3000 7.071067811900001 275.7716446628 1.4142135624 90 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 79 68 22 3 12.7279220614 9 22.627416998 6.3639610307000005 15 130 15 35.3553390593 30.405591591 14.142135623699998 13.4350288425 6 67.8822509939 98.9949493661 33.941125497 9 10.6066017178 127.2792206136 31.8198051534 16 24 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 33 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 1400 480 NA
x11MCx1591 7.071067811900001 275.7716446628 1.4142135624 60 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 49 21.920310216799997 23 4 12.7279220614 10 22.627416998 6.3639610307000005 3.5355339059 110 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 7 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 14 22 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 3 70.7106781187 69 1.4142135624 1.4142135624 530 220 NA
x30MCx2043 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 37 31 7.071067811900001 5 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 58 22 35.3553390593 30.405591591 14.142135623699998 13.4350288425 6 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 4.9497474683 18 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 24 6 70.7106781187 17.6776695297 1.4142135624 1.4142135624 240 60 NA
x30MCx1646 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
x11MCx2191 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 400 21.920310216799997 7.071067811900001 3 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 38 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 5 67.8822509939 98.9949493661 33.941125497 8 10.6066017178 127.2792206136 31.8198051534 49 27 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 160 NA
x20MCx1360 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 22 530.3300858899 3.5355339059 4.2426406871 52 35 15 8 12.7279220614 8 22.627416998 6.3639610307000005 5 140 9.8994949366 130 30.405591591 14.142135623699998 13.4350288425 10 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 25 39 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 43 3 70.7106781187 60 1.4142135624 1.4142135624 400 470 NA
x30MCx2543 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
x10MCx2507 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 6 1800 21.920310216799997 7.071067811900001 4 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 43 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 9 67.8822509939 140 33.941125497 23 10.6066017178 127.2792206136 97 32 26 33.941125497 100 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 130 NA
x30MCx1445 7.071067811900001 275.7716446628 1.4142135624 55 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 35 38 7.071067811900001 2 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 58 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 8 67.8822509939 98.9949493661 33.941125497 14 10.6066017178 127.2792206136 31.8198051534 12 16 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 3 70.7106781187 110 1.4142135624 1.4142135624 350 110 NA
x30MCx3065 7.071067811900001 275.7716446628 1.4142135624 170 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 36 21.920310216799997 39 3 12.7279220614 9 22.627416998 6.3639610307000005 3.5355339059 160 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 29 22 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 2 70.7106781187 17.6776695297 1.4142135624 1.4142135624 610 350 NA
x20MCx2373 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 35 21.920310216799997 7.071067811900001 1.4142135624 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 44 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 4.9497474683 13 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 28.2842712475 NA
